,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating
4081,30,No,Travel_Rarely,Research & Development,0.625,4,Technical Degree,4185,Female,1,Research Scientist,Single,689.13,1.0,Y,16,8,1,10.0,3,10,1,8,4.0,3.0,3.0,3,3
4082,39,Yes,Travel_Rarely,Human Resources,0.625,4,Medical,4186,Male,1,Sales Executive,Married,477.48999999999995,3.0,Y,14,8,1,19.0,3,1,0,0,4.0,4.0,4.0,3,3
4083,24,Yes,Travel_Rarely,Human Resources,1.25,5,Human Resources,4187,Male,3,Sales Executive,Married,619.8399999999999,2.0,Y,11,8,1,6.0,2,2,2,0,2.0,4.0,2.0,2,3
4084,43,No,Travel_Rarely,Sales,5.625,5,Technical Degree,4188,Female,1,Research Director,Divorced,165.62,1.0,Y,19,8,0,6.0,3,5,1,4,4.0,3.0,2.0,2,3
4085,50,Yes,Travel_Rarely,Research & Development,7.5,4,Medical,4189,Male,1,Research Director,Married,637.0,1.0,Y,11,8,0,3.0,3,3,0,2,1.0,3.0,3.0,2,3
4086,35,No,Travel_Rarely,Sales,1.25,4,Marketing,4190,Male,3,Manufacturing Director,Married,1360.58,1.0,Y,13,8,0,2.0,1,2,2,2,4.0,4.0,3.0,3,3
4087,36,No,Travel_Rarely,Research & Development,15.625,1,Life Sciences,4191,Female,4,Sales Executive,Married,2210.91,9.0,Y,12,8,1,6.0,2,1,0,0,2.0,1.0,4.0,2,3
4088,33,No,Travel_Frequently,Sales,5.625,2,Marketing,4192,Male,4,Human Resources,Married,378.16999999999996,2.0,Y,11,8,0,10.0,2,5,1,3,3.0,1.0,3.0,2,3
4089,35,No,Travel_Rarely,Research & Development,6.25,1,Medical,4193,Male,1,Research Scientist,Divorced,749.4499999999999,1.0,Y,14,8,1,1.0,2,1,0,0,3.0,4.0,3.0,3,3
4090,27,No,Travel_Rarely,Sales,5.0,2,Marketing,4194,Female,3,Research Scientist,Divorced,597.87,1.0,Y,15,8,1,1.0,3,1,0,0,4.0,1.0,3.0,2,3
4091,26,Yes,Travel_Rarely,Sales,2.5,3,Marketing,4195,Male,2,Manager,Single,312.52,1.0,Y,12,8,0,1.0,6,1,0,1,1.0,3.0,2.0,3,3
4092,27,No,Travel_Frequently,Sales,15.0,3,Life Sciences,4196,Male,4,Healthcare Representative,Single,412.35999999999996,1.0,Y,20,8,1,9.0,1,9,1,7,4.0,3.0,3.0,3,4
4093,30,No,Travel_Frequently,Research & Development,0.625,4,Medical,4197,Male,1,Research Scientist,Single,264.28999999999996,1.0,Y,14,8,1,12.0,3,12,3,7,3.0,4.0,3.0,1,3
4094,41,Yes,Travel_Rarely,Sales,12.5,4,Marketing,4198,Male,2,Sales Executive,Married,1327.1699999999998,1.0,Y,13,8,1,23.0,2,22,15,8,2.0,3.0,3.0,3,3
4095,34,No,Non-Travel,Research & Development,4.375,2,Technical Degree,4199,Female,1,Research Scientist,Single,1120.6,0.0,Y,13,8,1,10.0,2,9,8,7,2.0,3.0,3.0,2,3
4096,37,No,Travel_Rarely,Research & Development,10.625,3,Life Sciences,4200,Female,3,Sales Executive,Married,268.32,4.0,Y,16,8,0,8.0,3,1,0,0,2.0,2.0,3.0,2,3
4097,46,No,Travel_Frequently,Research & Development,12.5,3,Technical Degree,4201,Male,3,Sales Executive,Single,524.55,4.0,Y,14,8,1,14.0,2,9,0,8,1.0,4.0,3.0,3,3
4098,35,No,Travel_Rarely,Research & Development,5.0,4,Medical,4202,Female,3,Research Scientist,Married,498.94,1.0,Y,16,8,1,1.0,2,1,0,1,4.0,4.0,3.0,3,3
4099,48,Yes,Travel_Rarely,Research & Development,1.25,4,Technical Degree,4203,Female,1,Sales Executive,Single,596.8299999999999,9.0,Y,16,8,0,23.0,6,1,0,0,1.0,3.0,3.0,1,3
4100,28,Yes,Travel_Rarely,Research & Development,6.25,1,Medical,4204,Male,1,Sales Executive,Single,332.93,1.0,Y,22,8,1,2.0,3,2,2,2,3.0,3.0,2.0,3,4
4101,44,No,Travel_Rarely,Research & Development,0.625,1,Medical,4205,Female,3,Research Scientist,Divorced,203.19,5.0,Y,12,8,2,9.0,3,4,1,3,2.0,1.0,2.0,3,3
4102,35,No,Non-Travel,Research & Development,3.125,4,Technical Degree,4206,Female,3,Manufacturing Director,Married,636.74,2.0,Y,15,8,2,10.0,2,4,2,3,3.0,1.0,3.0,3,3
4103,26,No,Travel_Rarely,Research & Development,2.5,4,Life Sciences,4207,Female,3,Sales Executive,Married,622.5699999999999,7.0,Y,20,8,1,5.0,2,2,0,0,3.0,4.0,2.0,3,4
4104,33,No,Travel_Frequently,Sales,18.125,4,Life Sciences,4208,Female,1,Human Resources,Single,413.4,1.0,Y,14,8,1,15.0,2,15,8,12,1.0,4.0,3.0,3,3
4105,35,No,Travel_Frequently,Research & Development,9.375,3,Medical,4209,Male,3,Manufacturing Director,Married,851.37,1.0,Y,20,8,0,9.0,3,9,1,8,2.0,1.0,2.0,3,4
4106,35,No,Travel_Rarely,Human Resources,1.875,2,Life Sciences,4210,Female,1,Laboratory Technician,Married,830.4399999999999,3.0,Y,13,8,0,4.0,6,2,2,2,3.0,1.0,3.0,2,3
4107,31,No,Travel_Rarely,Sales,6.25,2,Life Sciences,4211,Female,2,Research Scientist,Divorced,1461.72,3.0,Y,12,8,1,10.0,3,7,1,7,4.0,4.0,2.0,3,3
4108,37,No,Travel_Rarely,Sales,2.5,3,Marketing,4212,Male,4,Human Resources,Divorced,2084.16,1.0,Y,13,8,0,7.0,2,7,0,7,1.0,3.0,4.0,3,3
4109,32,No,Travel_Rarely,Research & Development,13.125,3,Other,4213,Male,2,Sales Executive,Married,307.06,1.0,Y,11,8,0,9.0,2,9,7,8,1.0,4.0,3.0,3,3
4110,38,No,Travel_Frequently,Research & Development,15.625,3,Medical,4214,Male,2,Manufacturing Director,Single,2122.64,1.0,Y,17,8,3,10.0,2,10,9,9,4.0,4.0,3.0,3,3
4111,50,No,Travel_Rarely,Sales,1.25,4,Marketing,4215,Female,4,Research Scientist,Divorced,1088.8799999999999,5.0,Y,14,8,3,29.0,2,27,13,8,2.0,3.0,2.0,3,3
4112,59,No,Travel_Rarely,Research & Development,0.625,3,Technical Degree,4216,Male,1,Laboratory Technician,Single,2158.7799999999997,7.0,Y,11,8,0,28.0,6,21,7,9,1.0,1.0,2.0,3,3
4113,36,No,Travel_Rarely,Sales,0.625,2,Marketing,4217,Female,2,Sales Executive,Divorced,1118.78,1.0,Y,14,8,2,17.0,3,17,12,8,3.0,3.0,3.0,3,3
4114,55,No,Travel_Rarely,Research & Development,4.375,3,Medical,4218,Male,3,Research Scientist,Divorced,295.36,2.0,Y,17,8,1,21.0,2,5,0,2,4.0,3.0,3.0,3,3
4115,36,No,Travel_Frequently,Research & Development,1.875,3,Life Sciences,4219,Female,2,Laboratory Technician,Single,262.34,1.0,Y,13,8,0,6.0,5,6,0,3,2.0,2.0,3.0,3,3
4116,35,No,Travel_Frequently,Human Resources,5.625,3,Other,4221,Female,2,Sales Representative,Married,530.92,4.0,Y,13,8,1,5.0,3,3,1,2,2.0,1.0,2.0,3,3
4117,36,Yes,Travel_Rarely,Sales,4.375,2,Life Sciences,4222,Male,4,Laboratory Technician,Married,1873.4299999999998,0.0,Y,18,8,3,2.0,2,1,0,0,4.0,3.0,2.0,4,3
4118,59,No,Travel_Frequently,Research & Development,6.25,4,Life Sciences,4223,Male,3,Research Scientist,Single,300.03999999999996,7.0,Y,19,8,1,20.0,4,4,1,3,1.0,3.0,2.0,2,3
4119,29,No,Travel_Rarely,Research & Development,17.5,4,Life Sciences,4224,Female,1,Sales Representative,Married,629.3299999999999,0.0,Y,11,8,0,6.0,3,5,0,4,3.0,2.0,3.0,3,3
4120,31,No,Travel_Rarely,Research & Development,1.875,2,Medical,4225,Female,3,Sales Executive,Single,557.05,1.0,Y,21,8,1,1.0,2,1,1,0,3.0,2.0,3.0,1,4
4121,32,No,Travel_Rarely,Sales,1.875,4,Life Sciences,4226,Male,2,Manufacturing Director,Married,1262.95,1.0,Y,15,8,1,10.0,1,10,0,9,2.0,2.0,3.0,2,3
4122,31,No,Travel_Rarely,Research & Development,16.875,3,Medical,4228,Female,2,Research Director,Single,277.15999999999997,1.0,Y,18,8,0,11.0,3,11,1,8,3.0,4.0,3.0,3,3
4123,35,No,Travel_Rarely,Research & Development,1.25,4,Medical,4229,Male,2,Healthcare Representative,Single,1316.12,0.0,Y,14,8,1,16.0,2,15,2,8,3.0,1.0,3.0,4,3
4124,45,No,Travel_Rarely,Human Resources,8.75,3,Human Resources,4230,Female,1,Sales Executive,Married,711.49,4.0,Y,13,8,0,17.0,3,0,0,0,4.0,1.0,4.0,1,3
4125,37,No,Travel_Rarely,Research & Development,0.625,3,Life Sciences,4231,Female,3,Sales Executive,Single,676.91,4.0,Y,17,8,3,16.0,3,5,0,2,1.0,3.0,4.0,3,3
4126,46,No,Travel_Rarely,Research & Development,5.625,3,Medical,4232,Male,3,Manager,Divorced,2136.81,8.0,Y,15,8,1,16.0,0,4,0,2,2.0,2.0,3.0,3,3
4127,30,No,Travel_Rarely,Sales,11.25,3,Life Sciences,4233,Male,4,Human Resources,Married,298.47999999999996,1.0,Y,18,8,1,10.0,2,10,3,0,4.0,4.0,2.0,3,3
4128,35,No,Travel_Rarely,Research & Development,12.5,4,Life Sciences,4234,Female,3,Human Resources,Single,528.97,1.0,Y,13,8,0,6.0,5,6,0,4,2.0,3.0,3.0,3,3
4129,55,No,Travel_Rarely,Research & Development,1.25,3,Life Sciences,4235,Female,2,Laboratory Technician,Married,967.3299999999999,3.0,Y,12,8,1,24.0,4,1,1,0,1.0,4.0,3.0,3,3
4130,38,No,Non-Travel,Sales,6.875,1,Marketing,4236,Male,2,Laboratory Technician,Divorced,315.9,7.0,Y,13,8,2,17.0,2,13,1,9,2.0,4.0,3.0,4,3
4131,34,No,Travel_Rarely,Research & Development,5.0,2,Medical,4237,Male,1,Research Scientist,Married,764.14,1.0,Y,14,8,0,5.0,1,5,1,3,1.0,2.0,3.0,3,3
4132,56,No,Travel_Rarely,Human Resources,1.25,1,Medical,4238,Male,2,Sales Executive,Single,343.71999999999997,4.0,Y,11,8,1,37.0,2,6,0,2,4.0,4.0,2.0,3,3
4133,23,No,Travel_Rarely,Research & Development,6.25,3,Medical,4239,Male,2,Laboratory Technician,Divorced,837.0699999999999,3.0,Y,22,8,3,3.0,2,0,0,0,3.0,1.0,3.0,3,4
4134,51,No,Travel_Rarely,Research & Development,18.125,4,Life Sciences,4240,Female,5,Manufacturing Director,Married,318.63,3.0,Y,17,8,0,10.0,2,4,0,3,4.0,4.0,3.0,2,3
4135,30,No,Travel_Rarely,Sales,5.0,2,Technical Degree,4241,Male,1,Sales Representative,Married,830.9599999999999,1.0,Y,21,8,1,11.0,2,11,10,8,3.0,4.0,3.0,4,4
4136,46,Yes,Travel_Rarely,Sales,0.625,2,Medical,4242,Female,2,Research Scientist,Single,1262.82,1.0,Y,22,8,0,9.0,0,9,4,7,3.0,4.0,3.0,3,4
4137,40,No,Travel_Frequently,Research & Development,3.75,3,Medical,4243,Male,1,Healthcare Representative,Married,790.01,1.0,Y,16,8,2,22.0,2,22,11,11,3.0,2.0,2.0,2,3
4138,51,No,Travel_Rarely,Research & Development,5.0,4,Life Sciences,4244,Female,5,Sales Representative,Single,318.5,0.0,Y,12,8,1,11.0,2,10,1,0,3.0,4.0,1.0,3,3
4139,30,No,Travel_Rarely,Research & Development,5.625,3,Life Sciences,4245,Male,1,Manufacturing Director,Divorced,1202.5,1.0,Y,12,8,3,11.0,0,11,2,7,3.0,2.0,2.0,3,3
4140,46,No,Travel_Frequently,Research & Development,7.5,1,Medical,4246,Male,1,Laboratory Technician,Married,269.62,2.0,Y,15,8,1,21.0,3,10,9,5,3.0,1.0,2.0,3,3
4141,32,No,Travel_Rarely,Sales,9.375,3,Marketing,4247,Male,1,Research Scientist,Single,1321.97,1.0,Y,14,8,0,12.0,6,11,5,7,2.0,3.0,3.0,2,3
4142,54,No,Travel_Rarely,Research & Development,15.625,1,Medical,4248,Female,1,Laboratory Technician,Married,631.15,9.0,Y,25,8,1,16.0,2,4,0,3,1.0,3.0,1.0,2,4
4143,24,No,Travel_Rarely,Sales,3.75,2,Marketing,4249,Male,2,Research Scientist,Married,531.31,0.0,Y,20,8,3,4.0,1,3,0,2,1.0,3.0,2.0,3,4
4144,28,No,Non-Travel,Sales,5.625,4,Medical,4250,Male,2,Laboratory Technician,Married,307.71,1.0,Y,13,8,0,5.0,2,5,0,4,2.0,3.0,4.0,2,3
4145,58,No,Travel_Rarely,Research & Development,5.0,4,Life Sciences,4251,Male,2,Sales Executive,Single,386.35999999999996,0.0,Y,14,8,0,38.0,2,37,1,8,4.0,3.0,2.0,4,3
4146,44,No,Non-Travel,Research & Development,14.375,2,Medical,4252,Female,1,Research Scientist,Married,2546.18,4.0,Y,16,8,0,17.0,3,3,1,2,2.0,2.0,4.0,2,3
4147,37,Yes,Travel_Rarely,Human Resources,5.625,3,Human Resources,4253,Male,2,Healthcare Representative,Divorced,712.92,4.0,Y,17,8,0,7.0,4,3,0,2,3.0,1.0,3.0,3,3
4148,32,No,Travel_Rarely,Human Resources,7.5,2,Human Resources,4254,Female,1,Sales Representative,Single,267.93,1.0,Y,15,8,1,1.0,2,1,0,0,4.0,1.0,3.0,2,3
4149,20,Yes,Travel_Frequently,Sales,2.5,4,Life Sciences,4255,Female,2,Healthcare Representative,Single,1290.12,1.0,Y,22,8,0,1.0,3,1,1,0,4.0,4.0,3.0,3,4
4150,34,No,Travel_Rarely,Research & Development,0.625,4,Other,4256,Male,4,Laboratory Technician,Single,545.74,1.0,Y,22,8,1,16.0,2,16,2,10,1.0,3.0,3.0,2,4
4151,37,No,Non-Travel,Sales,15.0,2,Life Sciences,4257,Male,1,Research Scientist,Divorced,885.9499999999999,5.0,Y,20,8,1,17.0,3,1,0,0,3.0,4.0,4.0,3,4
4152,59,No,Non-Travel,Research & Development,7.5,2,Life Sciences,4258,Male,2,Sales Executive,Married,613.99,9.0,Y,14,8,0,30.0,0,3,2,2,3.0,4.0,3.0,3,3
4153,50,No,Travel_Frequently,Research & Development,1.875,4,Medical,4259,Male,4,Research Scientist,Married,798.4599999999999,3.0,Y,13,8,2,28.0,3,8,0,7,1.0,2.0,2.0,2,3
4154,25,Yes,Travel_Rarely,Sales,6.25,1,Marketing,4260,Male,2,Research Director,Single,1070.81,1.0,Y,13,8,0,6.0,6,6,0,3,3.0,3.0,3.0,2,3
4155,25,No,Travel_Rarely,Research & Development,16.25,3,Technical Degree,4261,Male,1,Laboratory Technician,Married,1150.8899999999999,1.0,Y,22,8,1,2.0,3,2,2,1,4.0,4.0,3.0,3,4
4156,22,No,Travel_Rarely,Research & Development,1.25,1,Life Sciences,4262,Male,1,Sales Representative,Single,2513.0299999999997,1.0,Y,12,8,1,1.0,2,0,0,0,2.0,4.0,3.0,3,3
4157,51,No,Travel_Frequently,Research & Development,0.625,3,Life Sciences,4263,Female,1,Sales Executive,Single,269.49,3.0,Y,14,8,1,23.0,4,13,12,8,1.0,1.0,2.0,3,3
4158,34,Yes,Travel_Frequently,Human Resources,2.5,4,Life Sciences,4264,Female,5,Sales Executive,Single,723.06,1.0,Y,15,8,0,9.0,3,9,0,6,1.0,3.0,3.0,3,3
4159,54,No,Non-Travel,Research & Development,5.625,3,Life Sciences,4265,Male,1,Laboratory Technician,Single,2549.69,2.0,Y,17,8,0,23.0,5,5,4,4,4.0,4.0,3.0,3,3
4160,24,No,Travel_Rarely,Research & Development,1.25,1,Life Sciences,4266,Male,2,Laboratory Technician,Married,442.90999999999997,0.0,Y,13,8,1,6.0,4,5,1,2,2.0,3.0,3.0,3,3
4161,34,No,Travel_Rarely,Sales,2.5,3,Marketing,4267,Female,2,Sales Representative,Divorced,658.1899999999999,6.0,Y,12,8,1,12.0,2,1,0,0,3.0,2.0,3.0,3,3
4162,37,No,Travel_Rarely,Sales,3.75,1,Technical Degree,4268,Male,1,Laboratory Technician,Single,603.0699999999999,2.0,Y,12,8,2,12.0,3,5,1,3,3.0,4.0,3.0,3,3
4163,34,No,Travel_Rarely,Sales,5.625,2,Medical,4269,Male,2,Healthcare Representative,Single,633.88,2.0,Y,21,8,1,14.0,3,11,5,8,3.0,1.0,3.0,3,4
4164,36,No,Travel_Frequently,Human Resources,4.375,3,Medical,4270,Male,1,Research Scientist,Married,349.7,0.0,Y,11,8,0,10.0,1,9,2,8,2.0,4.0,3.0,3,3
4165,36,No,Travel_Rarely,Research & Development,0.625,3,Medical,4271,Female,2,Manufacturing Director,Divorced,2283.71,5.0,Y,13,8,0,7.0,6,1,0,0,1.0,4.0,3.0,3,3
4166,43,No,Travel_Frequently,Research & Development,1.875,4,Life Sciences,4272,Male,1,Sales Executive,Married,313.03999999999996,1.0,Y,12,8,1,25.0,3,25,4,12,3.0,4.0,4.0,3,3
4167,30,No,Travel_Frequently,Research & Development,6.25,3,Life Sciences,4273,Female,3,Healthcare Representative,Divorced,365.82,1.0,Y,24,8,0,10.0,2,10,0,9,1.0,3.0,2.0,3,4
4168,33,No,Non-Travel,Sales,4.375,3,Life Sciences,4274,Male,2,Sales Executive,Married,1461.85,0.0,Y,21,8,0,8.0,3,7,0,7,3.0,2.0,4.0,3,4
4169,56,Yes,Travel_Rarely,Research & Development,9.375,3,Life Sciences,4275,Male,2,Laboratory Technician,Married,430.56,9.0,Y,19,8,0,7.0,1,5,4,3,2.0,2.0,3.0,1,3
4170,51,No,Travel_Rarely,Research & Development,1.875,2,Other,4276,Female,2,Sales Representative,Single,2476.37,7.0,Y,14,8,1,23.0,2,20,15,15,1.0,3.0,3.0,3,3
4171,31,Yes,Travel_Rarely,Research & Development,1.25,4,Technical Degree,4277,Female,3,Sales Executive,Married,278.33,4.0,Y,20,8,0,12.0,2,7,7,7,2.0,3.0,2.0,3,4
4172,26,No,Travel_Rarely,Sales,10.625,3,Medical,4278,Female,2,Manager,Married,749.9699999999999,1.0,Y,19,8,0,5.0,4,5,4,3,3.0,2.0,2.0,2,3
4173,58,Yes,Travel_Rarely,Sales,1.25,2,Medical,4279,Female,1,Research Scientist,Married,570.05,1.0,Y,13,8,1,40.0,2,40,15,6,4.0,4.0,2.0,2,3
4174,19,Yes,Travel_Rarely,Research & Development,3.125,2,Life Sciences,4280,Male,1,Manager,Single,693.16,1.0,Y,23,8,1,0.0,2,0,0,0,4.0,3.0,2.0,3,4
4175,22,No,Travel_Rarely,Sales,18.125,4,Technical Degree,4281,Male,1,Sales Executive,Married,606.1899999999999,0.0,Y,13,8,1,3.0,1,2,2,1,3.0,4.0,3.0,3,3
4176,49,No,Travel_Rarely,Research & Development,1.25,3,Life Sciences,4282,Female,1,Sales Executive,Married,614.12,1.0,Y,11,8,1,16.0,3,15,5,11,3.0,1.0,2.0,2,3
4177,43,No,Travel_Frequently,Sales,1.25,2,Life Sciences,4283,Male,1,Sales Executive,Single,417.43,4.0,Y,13,8,0,18.0,2,3,1,2,2.0,3.0,3.0,4,3
4178,50,No,Travel_Frequently,Research & Development,11.875,4,Life Sciences,4284,Male,2,Sales Executive,Single,699.01,4.0,Y,14,8,1,16.0,3,2,2,1,3.0,4.0,3.0,4,3
4179,31,Yes,Travel_Rarely,Research & Development,9.375,1,Medical,4285,Female,2,Sales Executive,Married,528.5799999999999,3.0,Y,22,8,0,4.0,2,2,2,2,2.0,3.0,3.0,2,4
4180,41,No,Travel_Rarely,Research & Development,10.625,2,Other,4286,Male,1,Manufacturing Director,Divorced,677.04,3.0,Y,11,8,3,12.0,2,9,0,7,3.0,3.0,3.0,1,3
4181,26,No,Travel_Rarely,Research & Development,10.625,4,Life Sciences,4287,Male,2,Sales Executive,Married,634.01,1.0,Y,13,8,1,8.0,5,8,5,7,3.0,3.0,3.0,4,3
4182,36,No,Travel_Rarely,Human Resources,15.625,1,Human Resources,4288,Male,2,Research Scientist,Divorced,405.21,6.0,Y,21,8,1,7.0,2,3,0,1,2.0,2.0,3.0,4,4
4183,51,Yes,Travel_Frequently,Research & Development,3.75,3,Life Sciences,4289,Female,1,Manager,Single,203.97,2.0,Y,11,8,0,18.0,2,4,0,3,1.0,4.0,3.0,4,3
4184,39,No,Travel_Rarely,Research & Development,4.375,3,Life Sciences,4290,Female,1,Research Scientist,Married,2555.54,4.0,Y,13,8,1,17.0,3,15,5,9,4.0,3.0,4.0,4,3
4185,25,No,Travel_Rarely,Sales,18.125,1,Medical,4291,Female,3,Research Scientist,Married,398.96999999999997,2.0,Y,14,8,1,6.0,3,2,2,2,1.0,3.0,3.0,2,3
4186,30,No,Travel_Rarely,Research & Development,13.125,1,Medical,4292,Male,2,Laboratory Technician,Married,1356.55,0.0,Y,11,8,0,12.0,5,11,4,7,3.0,4.0,1.0,3,3
4187,32,Yes,Travel_Rarely,Research & Development,1.25,4,Life Sciences,4293,Female,2,Research Director,Single,539.24,7.0,Y,15,8,0,10.0,0,5,0,4,1.0,1.0,4.0,2,3
4188,45,No,Travel_Rarely,Research & Development,1.25,1,Technical Degree,4294,Female,2,Healthcare Representative,Single,749.8399999999999,5.0,Y,23,8,1,9.0,4,6,0,3,3.0,4.0,2.0,3,4
4189,38,No,Travel_Rarely,Research & Development,4.375,4,Life Sciences,4295,Female,2,Research Director,Single,655.4599999999999,3.0,Y,16,8,1,19.0,4,3,2,2,4.0,3.0,3.0,3,3
4190,30,No,Travel_Rarely,Sales,8.125,3,Marketing,4296,Female,2,Laboratory Technician,Single,750.0999999999999,1.0,Y,16,8,1,5.0,2,5,0,4,1.0,3.0,2.0,4,3
4191,32,No,Travel_Frequently,Sales,1.25,3,Marketing,4297,Male,3,Laboratory Technician,Divorced,1008.28,0.0,Y,21,8,0,9.0,3,8,0,7,4.0,4.0,4.0,3,4
4192,30,No,Travel_Rarely,Research & Development,0.625,3,Medical,4298,Female,3,Sales Executive,Divorced,1339.78,5.0,Y,13,8,0,8.0,5,3,2,2,4.0,1.0,3.0,3,3
4193,30,No,Travel_Rarely,Sales,5.625,3,Medical,4299,Male,2,Research Scientist,Single,511.67999999999995,0.0,Y,11,8,1,6.0,3,5,1,2,2.0,4.0,3.0,3,3
4194,41,No,Travel_Frequently,Sales,6.25,2,Medical,4300,Female,3,Manufacturing Director,Divorced,1032.85,4.0,Y,12,8,1,21.0,6,7,7,7,4.0,1.0,2.0,2,3
4195,41,No,Travel_Rarely,Research & Development,6.25,4,Medical,4301,Male,4,Research Scientist,Married,746.5899999999999,2.0,Y,12,8,3,7.0,2,5,1,4,3.0,1.0,3.0,4,3
4196,19,No,Travel_Rarely,Research & Development,0.625,3,Other,4302,Female,5,Manufacturing Director,Single,1976.26,1.0,Y,18,8,3,1.0,2,1,0,0,2.0,2.0,3.0,2,3
4197,40,No,Travel_Frequently,Research & Development,16.25,4,Medical,4303,Male,2,Manufacturing Director,Divorced,707.1999999999999,1.0,Y,12,8,1,20.0,2,20,2,13,2.0,2.0,3.0,3,3
4198,35,No,Travel_Rarely,Sales,5.0,1,Marketing,4304,Female,3,Laboratory Technician,Married,488.79999999999995,1.0,Y,14,8,3,10.0,2,10,0,6,3.0,2.0,3.0,3,3
4199,53,No,Travel_Rarely,Sales,8.75,2,Life Sciences,4305,Female,5,Manufacturing Director,Married,457.21,2.0,Y,12,8,1,13.0,1,7,4,5,2.0,3.0,1.0,2,3
4200,32,No,Travel_Frequently,Sales,1.25,2,Life Sciences,4307,Female,1,Manufacturing Director,Single,281.58,1.0,Y,19,8,1,9.0,4,9,3,7,2.0,4.0,3.0,1,3
4201,29,No,Non-Travel,Research & Development,6.25,4,Technical Degree,4308,Male,3,Healthcare Representative,Married,762.9699999999999,1.0,Y,11,8,1,10.0,6,10,0,9,4.0,3.0,3.0,4,3
4202,51,No,Travel_Rarely,Research & Development,0.625,3,Other,4309,Female,3,Research Director,Married,1041.04,2.0,Y,15,8,1,10.0,4,1,0,0,2.0,3.0,3.0,3,3
4203,58,No,Travel_Rarely,Sales,1.875,3,Marketing,4310,Female,1,Research Scientist,Married,676.78,4.0,Y,11,8,3,9.0,4,1,0,0,2.0,2.0,2.0,1,3
4204,40,No,Travel_Rarely,Research & Development,6.875,2,Technical Degree,4311,Male,4,Laboratory Technician,Married,688.35,7.0,Y,18,8,0,15.0,4,12,2,11,3.0,4.0,2.0,3,3
4205,34,No,Travel_Frequently,Sales,15.0,4,Marketing,4312,Male,2,Manufacturing Director,Married,2133.69,6.0,Y,16,8,0,6.0,1,4,1,2,3.0,3.0,3.0,3,3
4206,22,No,Travel_Rarely,Research & Development,1.875,3,Medical,4313,Male,1,Laboratory Technician,Married,1724.97,1.0,Y,25,8,1,2.0,2,2,2,2,3.0,4.0,3.0,3,4
4207,27,No,Non-Travel,Research & Development,1.875,3,Medical,4314,Male,1,Healthcare Representative,Divorced,361.78999999999996,6.0,Y,16,8,1,6.0,2,2,2,2,4.0,2.0,1.0,4,3
4208,28,No,Travel_Rarely,Sales,2.5,4,Life Sciences,4315,Male,2,Healthcare Representative,Married,706.29,1.0,Y,13,8,1,5.0,4,5,0,2,3.0,4.0,1.0,2,3
4209,57,No,Travel_Rarely,Research & Development,1.875,3,Life Sciences,4316,Male,2,Manufacturing Director,Divorced,261.69,3.0,Y,14,8,1,12.0,5,5,1,4,3.0,4.0,1.0,3,3
4210,27,No,Non-Travel,Research & Development,1.25,3,Life Sciences,4317,Male,1,Manufacturing Director,Divorced,1815.58,1.0,Y,19,8,0,1.0,1,1,0,1,3.0,3.0,2.0,3,3
4211,50,No,Travel_Rarely,Research & Development,2.5,3,Life Sciences,4318,Female,2,Manufacturing Director,Single,568.62,3.0,Y,15,8,1,21.0,5,5,4,4,3.0,2.0,3.0,4,3
4212,41,No,Travel_Rarely,Sales,4.375,4,Marketing,4319,Male,4,Laboratory Technician,Divorced,889.4599999999999,4.0,Y,12,8,1,13.0,3,9,1,8,1.0,3.0,3.0,3,3
4213,30,No,Travel_Rarely,Human Resources,0.625,4,Human Resources,4320,Female,1,Manager,Married,2265.38,2.0,Y,12,8,1,12.0,0,10,7,4,2.0,4.0,3.0,2,3
4214,38,No,Travel_Rarely,Sales,0.625,1,Medical,4321,Male,2,Laboratory Technician,Single,2288.39,4.0,Y,16,8,0,12.0,0,8,0,7,1.0,4.0,4.0,2,3
4215,32,No,Travel_Rarely,Research & Development,12.5,3,Medical,4322,Female,1,Manufacturing Director,Single,595.53,3.0,Y,14,8,1,8.0,3,5,1,4,3.0,3.0,3.0,3,3
4216,27,No,Travel_Rarely,Research & Development,3.125,4,Medical,4323,Male,2,Healthcare Representative,Married,615.55,0.0,Y,13,8,0,6.0,2,5,1,1,3.0,2.0,2.0,3,3
4217,19,Yes,Travel_Frequently,Research & Development,6.25,2,Life Sciences,4324,Male,2,Healthcare Representative,Single,544.31,0.0,Y,22,8,1,1.0,4,0,0,0,3.0,1.0,4.0,3,4
4218,36,No,Travel_Frequently,Sales,15.625,3,Marketing,4325,Female,2,Research Director,Single,715.65,4.0,Y,21,8,2,13.0,3,8,7,2,4.0,2.0,2.0,3,4
4219,30,No,Non-Travel,Sales,0.625,3,Medical,4326,Female,1,Sales Executive,Divorced,711.1,1.0,Y,18,8,1,12.0,2,12,6,10,3.0,1.0,3.0,3,3
