Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating
40,No,Travel_Rarely,Research & Development,10.625,4,Life Sciences,4140,Male,1,Manager,Married,465.14,2.0,14,8,1,20.0,2,5,0,2,3.0,3.0,3.0,3,3
35,No,Travel_Rarely,Human Resources,8.75,1,Life Sciences,4141,Male,2,Research Scientist,Married,1038.44,1.0,18,8,0,4.0,3,4,1,1,3.0,4.0,3.0,3,3
29,No,Travel_Rarely,Research & Development,0.625,3,Medical,4142,Male,3,Sales Executive,Married,556.92,4.0,11,8,0,10.0,5,4,0,3,4.0,2.0,3.0,2,3
29,No,Travel_Rarely,Research & Development,3.125,3,Medical,4143,Male,2,Sales Representative,Single,981.89,1.0,19,8,0,5.0,3,5,0,4,4.0,1.0,1.0,3,3
50,Yes,Travel_Rarely,Research & Development,10.625,3,Medical,4144,Male,1,Research Scientist,Divorced,2252.64,4.0,15,8,2,20.0,1,3,2,0,4.0,1.0,3.0,3,3
39,No,Travel_Rarely,Sales,15.625,3,Medical,4145,Male,2,Sales Executive,Married,2561.13,0.0,11,8,0,21.0,3,20,9,6,2.0,4.0,2.0,4,3
31,No,Non-Travel,Research & Development,5.0,4,Life Sciences,4146,Female,4,Sales Executive,Single,1915.16,0.0,12,8,0,10.0,3,9,1,7,2.0,1.0,3.0,3,3
26,No,Travel_Rarely,Research & Development,6.875,4,Medical,4147,Male,2,Manager,Single,1206.14,0.0,20,8,0,5.0,3,4,0,0,4.0,3.0,3.0,3,4
36,No,Travel_Frequently,Research & Development,3.125,1,Technical Degree,4148,Male,1,Sales Executive,Married,176.67,4.0,12,8,0,17.0,2,5,0,3,3.0,4.0,3.0,3,3
39,No,Travel_Rarely,Research & Development,1.25,1,Medical,4149,Female,1,Research Scientist,Married,621.27,4.0,14,8,2,9.0,3,7,1,7,4.0,1.0,3.0,3,3
27,No,Travel_Rarely,Research & Development,5.0,2,Medical,4150,Male,1,Laboratory Technician,Married,2134.86,1.0,20,8,1,6.0,3,6,0,3,2.0,2.0,3.0,3,4
49,No,Travel_Frequently,Research & Development,3.75,1,Medical,4151,Male,3,Healthcare Representative,Married,389.48,2.0,18,8,1,17.0,2,9,0,8,4.0,2.0,2.0,2,3
34,No,Travel_Rarely,Sales,2.5,3,Medical,4152,Female,1,Sales Executive,Married,163.92999999999998,2.0,14,8,1,6.0,6,4,1,2,2.0,3.0,4.0,3,3
41,Yes,Travel_Rarely,Research & Development,4.375,2,Life Sciences,4153,Female,1,Research Scientist,Single,272.87,8.0,12,8,1,8.0,2,6,0,5,2.0,4.0,1.0,3,3
49,No,Travel_Frequently,Sales,0.625,4,Life Sciences,4154,Female,2,Manufacturing Director,Married,755.3,1.0,21,8,1,10.0,2,10,1,7,3.0,2.0,3.0,3,4
37,Yes,Travel_Rarely,Research & Development,1.25,3,Life Sciences,4155,Male,1,Sales Executive,Single,734.11,6.0,19,8,0,7.0,2,0,0,0,4.0,3.0,3.0,3,3
33,No,Travel_Frequently,Research & Development,6.25,2,Medical,4156,Male,2,Research Scientist,Married,444.6,1.0,14,8,0,8.0,3,8,3,0,4.0,3.0,3.0,3,3
27,No,Travel_Rarely,Sales,3.125,4,Medical,4157,Female,4,Manufacturing Director,Married,572.0,9.0,17,8,1,6.0,3,2,2,2,1.0,2.0,3.0,2,3
32,No,Travel_Frequently,Research & Development,5.625,2,Medical,4158,Female,2,Research Scientist,Single,455.0,0.0,16,8,1,8.0,2,7,3,6,4.0,4.0,2.0,2,3
59,No,Travel_Rarely,Sales,1.25,2,Marketing,4159,Female,5,Sales Representative,Married,268.58,4.0,12,8,1,12.0,3,1,0,0,3.0,1.0,2.0,3,3
30,No,Travel_Rarely,Research & Development,6.875,4,Medical,4160,Male,2,Laboratory Technician,Divorced,2231.97,1.0,17,8,2,1.0,2,1,0,0,4.0,3.0,3.0,3,3
38,No,Travel_Frequently,Sales,11.25,4,Life Sciences,4161,Male,2,Healthcare Representative,Single,541.06,0.0,15,8,1,10.0,1,9,1,8,4.0,3.0,3.0,3,3
36,No,Travel_Rarely,Research & Development,4.375,3,Life Sciences,4162,Male,1,Sales Executive,Married,1196.52,6.0,23,8,1,17.0,2,7,7,7,3.0,3.0,2.0,3,4
35,No,Travel_Rarely,Human Resources,1.875,4,Human Resources,4163,Male,2,Manager,Married,428.22,0.0,11,8,0,6.0,2,5,0,3,1.0,2.0,3.0,3,3
29,No,Travel_Rarely,Sales,18.125,4,Life Sciences,4164,Male,2,Laboratory Technician,Single,276.51,0.0,11,8,1,10.0,3,9,0,8,4.0,3.0,3.0,2,3
31,No,Travel_Rarely,Research & Development,1.25,2,Medical,4165,Male,2,Laboratory Technician,Divorced,516.75,1.0,15,8,1,5.0,3,5,4,3,1.0,3.0,2.0,3,3
34,No,Travel_Rarely,Research & Development,17.5,3,Technical Degree,4166,Male,1,Laboratory Technician,Divorced,1403.09,0.0,11,8,3,3.0,1,2,1,2,2.0,4.0,3.0,2,3
28,Yes,Travel_Rarely,Research & Development,0.625,4,Life Sciences,4167,Male,5,Research Director,Single,1312.48,5.0,13,8,0,6.0,2,4,0,3,3.0,3.0,3.0,3,3
29,No,Travel_Rarely,Research & Development,10.0,2,Life Sciences,4168,Female,4,Laboratory Technician,Divorced,473.98,1.0,14,8,0,10.0,3,10,8,8,2.0,1.0,3.0,4,3
32,No,Travel_Rarely,Human Resources,13.75,3,Human Resources,4169,Female,2,Research Director,Divorced,967.98,0.0,19,8,0,7.0,3,6,0,5,1.0,2.0,2.0,3,3
22,No,Non-Travel,Research & Development,5.0,3,Life Sciences,4170,Female,3,Sales Executive,Divorced,1410.63,1.0,16,8,1,1.0,2,1,0,0,4.0,4.0,2.0,4,3
53,No,Travel_Rarely,Research & Development,6.875,3,Medical,4171,Male,2,Manager,Married,274.17,2.0,13,8,0,31.0,3,25,3,7,1.0,4.0,3.0,3,3
38,No,Travel_Rarely,Research & Development,18.125,3,Life Sciences,4172,Female,1,Manufacturing Director,Single,483.86,5.0,14,8,0,6.0,0,3,1,2,4.0,4.0,3.0,3,3
24,No,Non-Travel,Research & Development,0.625,5,Life Sciences,4173,Male,3,Research Scientist,Divorced,1219.4,0.0,16,8,0,5.0,2,4,1,3,1.0,3.0,2.0,2,3
36,Yes,Travel_Rarely,Research & Development,0.625,3,Life Sciences,4174,Male,1,Research Director,Single,713.18,7.0,12,8,1,10.0,2,5,0,3,3.0,1.0,3.0,3,3
34,No,Travel_Rarely,Sales,15.0,3,Marketing,4175,Male,4,Research Scientist,Single,356.46,0.0,11,8,1,13.0,2,12,2,11,1.0,2.0,3.0,3,3
21,No,Travel_Rarely,Sales,1.25,3,Life Sciences,4176,Male,2,Manufacturing Director,Single,1788.41,1.0,12,8,1,0.0,3,0,0,0,3.0,4.0,3.0,3,3
34,Yes,Travel_Rarely,Sales,9.375,2,Marketing,4177,Female,2,Research Scientist,Single,1100.19,2.0,13,8,0,8.0,2,4,1,3,2.0,1.0,3.0,1,3
53,No,Travel_Rarely,Sales,1.25,1,Life Sciences,4178,Male,5,Human Resources,Divorced,411.06,4.0,15,8,0,26.0,4,14,4,8,3.0,3.0,2.0,3,3
32,Yes,Travel_Frequently,Research & Development,6.25,3,Medical,4179,Female,2,Manufacturing Director,Single,2157.74,1.0,13,8,0,10.0,2,10,6,7,2.0,1.0,3.0,3,3
42,No,Travel_Rarely,Research & Development,6.25,3,Technical Degree,4180,Male,2,Laboratory Technician,Married,864.63,0.0,20,8,0,10.0,5,9,4,2,3.0,2.0,3.0,2,4
44,No,Travel_Rarely,Research & Development,1.875,1,Life Sciences,4181,Female,1,Manufacturing Director,Married,304.85,3.0,15,8,2,24.0,0,22,5,17,1.0,4.0,3.0,3,3
46,No,Travel_Rarely,Sales,1.25,3,Life Sciences,4182,Female,1,Research Scientist,Single,444.6,3.0,13,8,2,22.0,3,2,2,1,2.0,1.0,2.0,1,3
33,No,Travel_Rarely,Sales,1.875,3,Medical,4183,Male,1,Manufacturing Director,Single,568.49,4.0,14,8,0,7.0,3,1,0,0,3.0,4.0,3.0,3,3
44,No,Travel_Rarely,Human Resources,16.25,3,Life Sciences,4184,Male,5,Healthcare Representative,Married,618.67,2.0,21,8,0,9.0,2,4,1,3,4.0,4.0,4.0,3,4
30,No,Travel_Rarely,Research & Development,0.625,4,Technical Degree,4185,Female,1,Research Scientist,Single,689.13,1.0,16,8,1,10.0,3,10,1,8,4.0,3.0,3.0,3,3
39,Yes,Travel_Rarely,Human Resources,0.625,4,Medical,4186,Male,1,Sales Executive,Married,477.49,3.0,14,8,1,19.0,3,1,0,0,4.0,4.0,4.0,3,3
24,Yes,Travel_Rarely,Human Resources,1.25,5,Human Resources,4187,Male,3,Sales Executive,Married,619.8399999999999,2.0,11,8,1,6.0,2,2,2,0,2.0,4.0,2.0,2,3
43,No,Travel_Rarely,Sales,5.625,5,Technical Degree,4188,Female,1,Research Director,Divorced,165.62,1.0,19,8,0,6.0,3,5,1,4,4.0,3.0,2.0,2,3
50,Yes,Travel_Rarely,Research & Development,7.5,4,Medical,4189,Male,1,Research Director,Married,637.0,1.0,11,8,0,3.0,3,3,0,2,1.0,3.0,3.0,2,3
35,No,Travel_Rarely,Sales,1.25,4,Marketing,4190,Male,3,Manufacturing Director,Married,1360.58,1.0,13,8,0,2.0,1,2,2,2,4.0,4.0,3.0,3,3
36,No,Travel_Rarely,Research & Development,15.625,1,Life Sciences,4191,Female,4,Sales Executive,Married,2210.91,9.0,12,8,1,6.0,2,1,0,0,2.0,1.0,4.0,2,3
33,No,Travel_Frequently,Sales,5.625,2,Marketing,4192,Male,4,Human Resources,Married,378.17,2.0,11,8,0,10.0,2,5,1,3,3.0,1.0,3.0,2,3
35,No,Travel_Rarely,Research & Development,6.25,1,Medical,4193,Male,1,Research Scientist,Divorced,749.4499999999999,1.0,14,8,1,1.0,2,1,0,0,3.0,4.0,3.0,3,3
27,No,Travel_Rarely,Sales,5.0,2,Marketing,4194,Female,3,Research Scientist,Divorced,597.87,1.0,15,8,1,1.0,3,1,0,0,4.0,1.0,3.0,2,3
26,Yes,Travel_Rarely,Sales,2.5,3,Marketing,4195,Male,2,Manager,Single,312.52,1.0,12,8,0,1.0,6,1,0,1,1.0,3.0,2.0,3,3
27,No,Travel_Frequently,Sales,15.0,3,Life Sciences,4196,Male,4,Healthcare Representative,Single,412.36,1.0,20,8,1,9.0,1,9,1,7,4.0,3.0,3.0,3,4
30,No,Travel_Frequently,Research & Development,0.625,4,Medical,4197,Male,1,Research Scientist,Single,264.29,1.0,14,8,1,12.0,3,12,3,7,3.0,4.0,3.0,1,3
41,Yes,Travel_Rarely,Sales,12.5,4,Marketing,4198,Male,2,Sales Executive,Married,1327.1699999999998,1.0,13,8,1,23.0,2,22,15,8,2.0,3.0,3.0,3,3
34,No,Non-Travel,Research & Development,4.375,2,Technical Degree,4199,Female,1,Research Scientist,Single,1120.6,0.0,13,8,1,10.0,2,9,8,7,2.0,3.0,3.0,2,3
37,No,Travel_Rarely,Research & Development,10.625,3,Life Sciences,4200,Female,3,Sales Executive,Married,268.32,4.0,16,8,0,8.0,3,1,0,0,2.0,2.0,3.0,2,3
46,No,Travel_Frequently,Research & Development,12.5,3,Technical Degree,4201,Male,3,Sales Executive,Single,524.55,4.0,14,8,1,14.0,2,9,0,8,1.0,4.0,3.0,3,3
35,No,Travel_Rarely,Research & Development,5.0,4,Medical,4202,Female,3,Research Scientist,Married,498.94,1.0,16,8,1,1.0,2,1,0,1,4.0,4.0,3.0,3,3
48,Yes,Travel_Rarely,Research & Development,1.25,4,Technical Degree,4203,Female,1,Sales Executive,Single,596.8299999999999,9.0,16,8,0,23.0,6,1,0,0,1.0,3.0,3.0,1,3
28,Yes,Travel_Rarely,Research & Development,6.25,1,Medical,4204,Male,1,Sales Executive,Single,332.93,1.0,22,8,1,2.0,3,2,2,2,3.0,3.0,2.0,3,4
44,No,Travel_Rarely,Research & Development,0.625,1,Medical,4205,Female,3,Research Scientist,Divorced,203.19,5.0,12,8,2,9.0,3,4,1,3,2.0,1.0,2.0,3,3
35,No,Non-Travel,Research & Development,3.125,4,Technical Degree,4206,Female,3,Manufacturing Director,Married,636.74,2.0,15,8,2,10.0,2,4,2,3,3.0,1.0,3.0,3,3
26,No,Travel_Rarely,Research & Development,2.5,4,Life Sciences,4207,Female,3,Sales Executive,Married,622.5699999999999,7.0,20,8,1,5.0,2,2,0,0,3.0,4.0,2.0,3,4
33,No,Travel_Frequently,Sales,18.125,4,Life Sciences,4208,Female,1,Human Resources,Single,413.4,1.0,14,8,1,15.0,2,15,8,12,1.0,4.0,3.0,3,3
35,No,Travel_Frequently,Research & Development,9.375,3,Medical,4209,Male,3,Manufacturing Director,Married,851.37,1.0,20,8,0,9.0,3,9,1,8,2.0,1.0,2.0,3,4
35,No,Travel_Rarely,Human Resources,1.875,2,Life Sciences,4210,Female,1,Laboratory Technician,Married,830.4399999999999,3.0,13,8,0,4.0,6,2,2,2,3.0,1.0,3.0,2,3
31,No,Travel_Rarely,Sales,6.25,2,Life Sciences,4211,Female,2,Research Scientist,Divorced,1461.72,3.0,12,8,1,10.0,3,7,1,7,4.0,4.0,2.0,3,3
37,No,Travel_Rarely,Sales,2.5,3,Marketing,4212,Male,4,Human Resources,Divorced,2084.16,1.0,13,8,0,7.0,2,7,0,7,1.0,3.0,4.0,3,3
32,No,Travel_Rarely,Research & Development,13.125,3,Other,4213,Male,2,Sales Executive,Married,307.06,1.0,11,8,0,9.0,2,9,7,8,1.0,4.0,3.0,3,3
38,No,Travel_Frequently,Research & Development,15.625,3,Medical,4214,Male,2,Manufacturing Director,Single,2122.64,1.0,17,8,3,10.0,2,10,9,9,4.0,4.0,3.0,3,3
50,No,Travel_Rarely,Sales,1.25,4,Marketing,4215,Female,4,Research Scientist,Divorced,1088.88,5.0,14,8,3,29.0,2,27,13,8,2.0,3.0,2.0,3,3
59,No,Travel_Rarely,Research & Development,0.625,3,Technical Degree,4216,Male,1,Laboratory Technician,Single,2158.78,7.0,11,8,0,28.0,6,21,7,9,1.0,1.0,2.0,3,3
36,No,Travel_Rarely,Sales,0.625,2,Marketing,4217,Female,2,Sales Executive,Divorced,1118.78,1.0,14,8,2,17.0,3,17,12,8,3.0,3.0,3.0,3,3
55,No,Travel_Rarely,Research & Development,4.375,3,Medical,4218,Male,3,Research Scientist,Divorced,295.36,2.0,17,8,1,21.0,2,5,0,2,4.0,3.0,3.0,3,3
36,No,Travel_Frequently,Research & Development,1.875,3,Life Sciences,4219,Female,2,Laboratory Technician,Single,262.34,1.0,13,8,0,6.0,5,6,0,3,2.0,2.0,3.0,3,3
35,No,Travel_Frequently,Human Resources,5.625,3,Other,4221,Female,2,Sales Representative,Married,530.92,4.0,13,8,1,5.0,3,3,1,2,2.0,1.0,2.0,3,3
36,Yes,Travel_Rarely,Sales,4.375,2,Life Sciences,4222,Male,4,Laboratory Technician,Married,1873.43,0.0,18,8,3,2.0,2,1,0,0,4.0,3.0,2.0,4,3
59,No,Travel_Frequently,Research & Development,6.25,4,Life Sciences,4223,Male,3,Research Scientist,Single,300.04,7.0,19,8,1,20.0,4,4,1,3,1.0,3.0,2.0,2,3
29,No,Travel_Rarely,Research & Development,17.5,4,Life Sciences,4224,Female,1,Sales Representative,Married,629.3299999999999,0.0,11,8,0,6.0,3,5,0,4,3.0,2.0,3.0,3,3
31,No,Travel_Rarely,Research & Development,1.875,2,Medical,4225,Female,3,Sales Executive,Single,557.05,1.0,21,8,1,1.0,2,1,1,0,3.0,2.0,3.0,1,4
32,No,Travel_Rarely,Sales,1.875,4,Life Sciences,4226,Male,2,Manufacturing Director,Married,1262.95,1.0,15,8,1,10.0,1,10,0,9,2.0,2.0,3.0,2,3
31,No,Travel_Rarely,Research & Development,16.875,3,Medical,4228,Female,2,Research Director,Single,277.16,1.0,18,8,0,11.0,3,11,1,8,3.0,4.0,3.0,3,3
35,No,Travel_Rarely,Research & Development,1.25,4,Medical,4229,Male,2,Healthcare Representative,Single,1316.12,0.0,14,8,1,16.0,2,15,2,8,3.0,1.0,3.0,4,3
45,No,Travel_Rarely,Human Resources,8.75,3,Human Resources,4230,Female,1,Sales Executive,Married,711.49,4.0,13,8,0,17.0,3,0,0,0,4.0,1.0,4.0,1,3
37,No,Travel_Rarely,Research & Development,0.625,3,Life Sciences,4231,Female,3,Sales Executive,Single,676.91,4.0,17,8,3,16.0,3,5,0,2,1.0,3.0,4.0,3,3
46,No,Travel_Rarely,Research & Development,5.625,3,Medical,4232,Male,3,Manager,Divorced,2136.81,8.0,15,8,1,16.0,0,4,0,2,2.0,2.0,3.0,3,3
30,No,Travel_Rarely,Sales,11.25,3,Life Sciences,4233,Male,4,Human Resources,Married,298.48,1.0,18,8,1,10.0,2,10,3,0,4.0,4.0,2.0,3,3
35,No,Travel_Rarely,Research & Development,12.5,4,Life Sciences,4234,Female,3,Human Resources,Single,528.97,1.0,13,8,0,6.0,5,6,0,4,2.0,3.0,3.0,3,3
55,No,Travel_Rarely,Research & Development,1.25,3,Life Sciences,4235,Female,2,Laboratory Technician,Married,967.33,3.0,12,8,1,24.0,4,1,1,0,1.0,4.0,3.0,3,3
38,No,Non-Travel,Sales,6.875,1,Marketing,4236,Male,2,Laboratory Technician,Divorced,315.9,7.0,13,8,2,17.0,2,13,1,9,2.0,4.0,3.0,4,3
34,No,Travel_Rarely,Research & Development,5.0,2,Medical,4237,Male,1,Research Scientist,Married,764.14,1.0,14,8,0,5.0,1,5,1,3,1.0,2.0,3.0,3,3
56,No,Travel_Rarely,Human Resources,1.25,1,Medical,4238,Male,2,Sales Executive,Single,343.72,4.0,11,8,1,37.0,2,6,0,2,4.0,4.0,2.0,3,3
23,No,Travel_Rarely,Research & Development,6.25,3,Medical,4239,Male,2,Laboratory Technician,Divorced,837.0699999999999,3.0,22,8,3,3.0,2,0,0,0,3.0,1.0,3.0,3,4
51,No,Travel_Rarely,Research & Development,18.125,4,Life Sciences,4240,Female,5,Manufacturing Director,Married,318.63,3.0,17,8,0,10.0,2,4,0,3,4.0,4.0,3.0,2,3
30,No,Travel_Rarely,Sales,5.0,2,Technical Degree,4241,Male,1,Sales Representative,Married,830.9599999999999,1.0,21,8,1,11.0,2,11,10,8,3.0,4.0,3.0,4,4
46,Yes,Travel_Rarely,Sales,0.625,2,Medical,4242,Female,2,Research Scientist,Single,1262.82,1.0,22,8,0,9.0,0,9,4,7,3.0,4.0,3.0,3,4
40,No,Travel_Frequently,Research & Development,3.75,3,Medical,4243,Male,1,Healthcare Representative,Married,790.01,1.0,16,8,2,22.0,2,22,11,11,3.0,2.0,2.0,2,3
51,No,Travel_Rarely,Research & Development,5.0,4,Life Sciences,4244,Female,5,Sales Representative,Single,318.5,0.0,12,8,1,11.0,2,10,1,0,3.0,4.0,1.0,3,3
30,No,Travel_Rarely,Research & Development,5.625,3,Life Sciences,4245,Male,1,Manufacturing Director,Divorced,1202.5,1.0,12,8,3,11.0,0,11,2,7,3.0,2.0,2.0,3,3
46,No,Travel_Frequently,Research & Development,7.5,1,Medical,4246,Male,1,Laboratory Technician,Married,269.62,2.0,15,8,1,21.0,3,10,9,5,3.0,1.0,2.0,3,3
32,No,Travel_Rarely,Sales,9.375,3,Marketing,4247,Male,1,Research Scientist,Single,1321.97,1.0,14,8,0,12.0,6,11,5,7,2.0,3.0,3.0,2,3
54,No,Travel_Rarely,Research & Development,15.625,1,Medical,4248,Female,1,Laboratory Technician,Married,631.15,9.0,25,8,1,16.0,2,4,0,3,1.0,3.0,1.0,2,4
24,No,Travel_Rarely,Sales,3.75,2,Marketing,4249,Male,2,Research Scientist,Married,531.31,0.0,20,8,3,4.0,1,3,0,2,1.0,3.0,2.0,3,4
28,No,Non-Travel,Sales,5.625,4,Medical,4250,Male,2,Laboratory Technician,Married,307.71,1.0,13,8,0,5.0,2,5,0,4,2.0,3.0,4.0,2,3
58,No,Travel_Rarely,Research & Development,5.0,4,Life Sciences,4251,Male,2,Sales Executive,Single,386.36,0.0,14,8,0,38.0,2,37,1,8,4.0,3.0,2.0,4,3
44,No,Non-Travel,Research & Development,14.375,2,Medical,4252,Female,1,Research Scientist,Married,2546.18,4.0,16,8,0,17.0,3,3,1,2,2.0,2.0,4.0,2,3
37,Yes,Travel_Rarely,Human Resources,5.625,3,Human Resources,4253,Male,2,Healthcare Representative,Divorced,712.92,4.0,17,8,0,7.0,4,3,0,2,3.0,1.0,3.0,3,3
32,No,Travel_Rarely,Human Resources,7.5,2,Human Resources,4254,Female,1,Sales Representative,Single,267.93,1.0,15,8,1,1.0,2,1,0,0,4.0,1.0,3.0,2,3
20,Yes,Travel_Frequently,Sales,2.5,4,Life Sciences,4255,Female,2,Healthcare Representative,Single,1290.12,1.0,22,8,0,1.0,3,1,1,0,4.0,4.0,3.0,3,4
34,No,Travel_Rarely,Research & Development,0.625,4,Other,4256,Male,4,Laboratory Technician,Single,545.74,1.0,22,8,1,16.0,2,16,2,10,1.0,3.0,3.0,2,4
37,No,Non-Travel,Sales,15.0,2,Life Sciences,4257,Male,1,Research Scientist,Divorced,885.9499999999999,5.0,20,8,1,17.0,3,1,0,0,3.0,4.0,4.0,3,4
59,No,Non-Travel,Research & Development,7.5,2,Life Sciences,4258,Male,2,Sales Executive,Married,613.99,9.0,14,8,0,30.0,0,3,2,2,3.0,4.0,3.0,3,3
50,No,Travel_Frequently,Research & Development,1.875,4,Medical,4259,Male,4,Research Scientist,Married,798.4599999999999,3.0,13,8,2,28.0,3,8,0,7,1.0,2.0,2.0,2,3
25,Yes,Travel_Rarely,Sales,6.25,1,Marketing,4260,Male,2,Research Director,Single,1070.81,1.0,13,8,0,6.0,6,6,0,3,3.0,3.0,3.0,2,3
25,No,Travel_Rarely,Research & Development,16.25,3,Technical Degree,4261,Male,1,Laboratory Technician,Married,1150.89,1.0,22,8,1,2.0,3,2,2,1,4.0,4.0,3.0,3,4
22,No,Travel_Rarely,Research & Development,1.25,1,Life Sciences,4262,Male,1,Sales Representative,Single,2513.03,1.0,12,8,1,1.0,2,0,0,0,2.0,4.0,3.0,3,3
51,No,Travel_Frequently,Research & Development,0.625,3,Life Sciences,4263,Female,1,Sales Executive,Single,269.49,3.0,14,8,1,23.0,4,13,12,8,1.0,1.0,2.0,3,3
34,Yes,Travel_Frequently,Human Resources,2.5,4,Life Sciences,4264,Female,5,Sales Executive,Single,723.06,1.0,15,8,0,9.0,3,9,0,6,1.0,3.0,3.0,3,3
54,No,Non-Travel,Research & Development,5.625,3,Life Sciences,4265,Male,1,Laboratory Technician,Single,2549.69,2.0,17,8,0,23.0,5,5,4,4,4.0,4.0,3.0,3,3
24,No,Travel_Rarely,Research & Development,1.25,1,Life Sciences,4266,Male,2,Laboratory Technician,Married,442.91,0.0,13,8,1,6.0,4,5,1,2,2.0,3.0,3.0,3,3
34,No,Travel_Rarely,Sales,2.5,3,Marketing,4267,Female,2,Sales Representative,Divorced,658.1899999999999,6.0,12,8,1,12.0,2,1,0,0,3.0,2.0,3.0,3,3
37,No,Travel_Rarely,Sales,3.75,1,Technical Degree,4268,Male,1,Laboratory Technician,Single,603.0699999999999,2.0,12,8,2,12.0,3,5,1,3,3.0,4.0,3.0,3,3
34,No,Travel_Rarely,Sales,5.625,2,Medical,4269,Male,2,Healthcare Representative,Single,633.88,2.0,21,8,1,14.0,3,11,5,8,3.0,1.0,3.0,3,4
36,No,Travel_Frequently,Human Resources,4.375,3,Medical,4270,Male,1,Research Scientist,Married,349.7,0.0,11,8,0,10.0,1,9,2,8,2.0,4.0,3.0,3,3
36,No,Travel_Rarely,Research & Development,0.625,3,Medical,4271,Female,2,Manufacturing Director,Divorced,2283.71,5.0,13,8,0,7.0,6,1,0,0,1.0,4.0,3.0,3,3
43,No,Travel_Frequently,Research & Development,1.875,4,Life Sciences,4272,Male,1,Sales Executive,Married,313.04,1.0,12,8,1,25.0,3,25,4,12,3.0,4.0,4.0,3,3
30,No,Travel_Frequently,Research & Development,6.25,3,Life Sciences,4273,Female,3,Healthcare Representative,Divorced,365.82,1.0,24,8,0,10.0,2,10,0,9,1.0,3.0,2.0,3,4
33,No,Non-Travel,Sales,4.375,3,Life Sciences,4274,Male,2,Sales Executive,Married,1461.85,0.0,21,8,0,8.0,3,7,0,7,3.0,2.0,4.0,3,4
56,Yes,Travel_Rarely,Research & Development,9.375,3,Life Sciences,4275,Male,2,Laboratory Technician,Married,430.56,9.0,19,8,0,7.0,1,5,4,3,2.0,2.0,3.0,1,3
51,No,Travel_Rarely,Research & Development,1.875,2,Other,4276,Female,2,Sales Representative,Single,2476.37,7.0,14,8,1,23.0,2,20,15,15,1.0,3.0,3.0,3,3
31,Yes,Travel_Rarely,Research & Development,1.25,4,Technical Degree,4277,Female,3,Sales Executive,Married,278.33,4.0,20,8,0,12.0,2,7,7,7,2.0,3.0,2.0,3,4
26,No,Travel_Rarely,Sales,10.625,3,Medical,4278,Female,2,Manager,Married,749.9699999999999,1.0,19,8,0,5.0,4,5,4,3,3.0,2.0,2.0,2,3
58,Yes,Travel_Rarely,Sales,1.25,2,Medical,4279,Female,1,Research Scientist,Married,570.05,1.0,13,8,1,40.0,2,40,15,6,4.0,4.0,2.0,2,3
19,Yes,Travel_Rarely,Research & Development,3.125,2,Life Sciences,4280,Male,1,Manager,Single,693.16,1.0,23,8,1,0.0,2,0,0,0,4.0,3.0,2.0,3,4
22,No,Travel_Rarely,Sales,18.125,4,Technical Degree,4281,Male,1,Sales Executive,Married,606.1899999999999,0.0,13,8,1,3.0,1,2,2,1,3.0,4.0,3.0,3,3
49,No,Travel_Rarely,Research & Development,1.25,3,Life Sciences,4282,Female,1,Sales Executive,Married,614.12,1.0,11,8,1,16.0,3,15,5,11,3.0,1.0,2.0,2,3
43,No,Travel_Frequently,Sales,1.25,2,Life Sciences,4283,Male,1,Sales Executive,Single,417.43,4.0,13,8,0,18.0,2,3,1,2,2.0,3.0,3.0,4,3
50,No,Travel_Frequently,Research & Development,11.875,4,Life Sciences,4284,Male,2,Sales Executive,Single,699.01,4.0,14,8,1,16.0,3,2,2,1,3.0,4.0,3.0,4,3
31,Yes,Travel_Rarely,Research & Development,9.375,1,Medical,4285,Female,2,Sales Executive,Married,528.5799999999999,3.0,22,8,0,4.0,2,2,2,2,2.0,3.0,3.0,2,4
41,No,Travel_Rarely,Research & Development,10.625,2,Other,4286,Male,1,Manufacturing Director,Divorced,677.04,3.0,11,8,3,12.0,2,9,0,7,3.0,3.0,3.0,1,3
26,No,Travel_Rarely,Research & Development,10.625,4,Life Sciences,4287,Male,2,Sales Executive,Married,634.01,1.0,13,8,1,8.0,5,8,5,7,3.0,3.0,3.0,4,3
36,No,Travel_Rarely,Human Resources,15.625,1,Human Resources,4288,Male,2,Research Scientist,Divorced,405.21,6.0,21,8,1,7.0,2,3,0,1,2.0,2.0,3.0,4,4
51,Yes,Travel_Frequently,Research & Development,3.75,3,Life Sciences,4289,Female,1,Manager,Single,203.97,2.0,11,8,0,18.0,2,4,0,3,1.0,4.0,3.0,4,3
39,No,Travel_Rarely,Research & Development,4.375,3,Life Sciences,4290,Female,1,Research Scientist,Married,2555.54,4.0,13,8,1,17.0,3,15,5,9,4.0,3.0,4.0,4,3
25,No,Travel_Rarely,Sales,18.125,1,Medical,4291,Female,3,Research Scientist,Married,398.97,2.0,14,8,1,6.0,3,2,2,2,1.0,3.0,3.0,2,3
